Date ,Longitude,Latitude,LSOA code,Crime type
13/08/2019,-1.563496,54.535199,E01012363,Vehicle crime
11/08/2019,-1.570515,54.533409,E01012364,Vehicle crime
04/08/2019,-1.568955,54.531867,E01012364,Vehicle crime
21/08/2019,-1.578163,54.535126,E01012365,Shoplifting
02/08/2019,-1.572352,54.532202,E01012365,Vehicle crime
11/08/2019,-1.57426,54.534402,E01012365,Vehicle crime
20/08/2019,-1.572352,54.532202,E01012365,Vehicle crime
03/08/2019,-1.572352,54.532202,E01012365,Vehicle crime
22/08/2019,-1.561588,54.531508,E01012353,Burglary
20/08/2019,-1.560889,54.531901,E01012353,Shoplifting
19/08/2019,-1.560889,54.531901,E01012353,Shoplifting
11/08/2019,-1.55476,54.534179,E01012354,Burglary
02/08/2019,-1.554466,54.532785,E01012354,Burglary
09/08/2019,-1.555843,54.531217,E01012354,Vehicle crime
13/08/2019,-1.559208,54.530106,E01012355,Burglary
19/08/2019,-1.558963,54.52705,E01012355,Vehicle crime
21/08/2019,-1.546588,54.531084,E01033483,Burglary
25/08/2019,-1.551711,54.531759,E01033483,Burglary
18/08/2019,-1.54836,54.521762,E01033483,Burglary
17/08/2019,-1.547982,54.525239,E01033483,Vehicle crime
04/08/2019,-1.547939,54.523513,E01033483,Vehicle crime
26/08/2019,-1.546531,54.523661,E01033483,Vehicle crime
24/08/2019,-1.556357,54.522313,E01033484,Burglary
05/08/2019,-1.555164,54.526811,E01033484,Shoplifting
20/08/2019,-1.555164,54.526811,E01033484,Shoplifting
14/08/2019,-1.555164,54.526811,E01033484,Shoplifting
13/08/2019,-1.555164,54.526811,E01033484,Shoplifting
17/08/2019,-1.558977,54.522853,E01033484,Shoplifting
13/08/2019,-1.555164,54.526811,E01033484,Shoplifting
07/08/2019,-1.555164,54.526811,E01033484,Shoplifting
04/08/2019,-1.555737,54.523919,E01033484,Shoplifting
23/08/2019,-1.552924,54.526776,E01033484,Shoplifting
27/08/2019,-1.555164,54.526811,E01033484,Shoplifting
14/08/2019,-1.554221,54.525469,E01033484,Shoplifting
27/08/2019,-1.555164,54.526811,E01033484,Shoplifting
29/08/2019,-1.555737,54.523919,E01033484,Shoplifting
08/08/2019,-1.552924,54.526776,E01033484,Shoplifting
28/08/2019,-1.555164,54.526811,E01033484,Shoplifting
13/08/2019,-1.558977,54.522853,E01033484,Shoplifting
02/08/2019,-1.551446,54.524937,E01033484,Shoplifting
18/08/2019,-1.554221,54.525469,E01033484,Shoplifting
04/08/2019,-1.555149,54.525382,E01033484,Shoplifting
17/08/2019,-1.556042,54.524244,E01033484,Shoplifting
13/08/2019,-1.555164,54.526811,E01033484,Shoplifting
06/08/2019,-1.555164,54.526811,E01033484,Shoplifting
03/08/2019,-1.554221,54.525469,E01033484,Shoplifting
05/08/2019,-1.553252,54.527865,E01033484,Shoplifting
05/08/2019,-1.558977,54.522853,E01033484,Shoplifting
23/08/2019,-1.555737,54.523919,E01033484,Shoplifting
19/08/2019,-1.555164,54.526811,E01033484,Shoplifting
04/08/2019,-1.555164,54.526811,E01033484,Shoplifting
14/08/2019,-1.561746,54.525397,E01033484,Shoplifting
15/08/2019,-1.554221,54.525469,E01033484,Shoplifting
27/08/2019,-1.556382,54.525683,E01033484,Shoplifting
06/08/2019,-1.555164,54.526811,E01033484,Shoplifting
12/08/2019,-1.555164,54.526811,E01033484,Shoplifting
12/08/2019,-1.556783,54.522845,E01033484,Theft from the person
15/08/2019,-1.555164,54.526811,E01033484,Theft from the person
14/08/2019,-1.552947,54.527567,E01033484,Theft from the person
23/08/2019,-1.556382,54.525683,E01033484,Vehicle crime
09/08/2019,-1.532788,54.53388,E01012307,Shoplifting
05/08/2019,-1.532788,54.53388,E01012307,Shoplifting
13/08/2019,-1.539676,54.532882,E01012307,Vehicle crime
17/08/2019,-1.541719,54.53396,E01012307,Vehicle crime
30/08/2019,-1.539676,54.532882,E01012307,Vehicle crime
09/08/2019,-1.541348,54.532619,E01012307,Vehicle crime
29/08/2019,-1.535923,54.532697,E01012307,Vehicle crime
09/08/2019,-1.52482,54.533319,E01012327,Burglary
18/08/2019,-1.514592,54.533189,E01012327,Burglary
01/08/2019,-1.52482,54.533319,E01012327,Burglary
12/08/2019,-1.511709,54.533878,E01012327,Burglary
25/08/2019,-1.52482,54.533319,E01012327,Burglary
14/08/2019,-1.52482,54.533319,E01012327,Burglary
23/08/2019,-1.52482,54.533319,E01012327,Burglary
12/08/2019,-1.52482,54.533319,E01012327,Burglary
05/08/2019,-1.53877,54.525492,E01012342,Burglary
12/08/2019,-1.523681,54.530286,E01012342,Vehicle crime
27/08/2019,-1.523681,54.530286,E01012342,Vehicle crime
16/08/2019,-1.525602,54.523203,E01012343,Shoplifting
10/08/2019,-1.525602,54.523203,E01012343,Shoplifting
29/08/2019,-1.516896,54.522557,E01012343,Shoplifting
26/08/2019,-1.525602,54.523203,E01012343,Shoplifting
20/08/2019,-1.525602,54.523203,E01012343,Shoplifting
08/08/2019,-1.526019,54.523205,E01012343,Shoplifting
29/08/2019,-1.516896,54.522557,E01012343,Shoplifting
19/08/2019,-1.525602,54.523203,E01012343,Shoplifting
12/08/2019,-1.525602,54.523203,E01012343,Shoplifting
24/08/2019,-1.525602,54.523203,E01012343,Shoplifting
17/08/2019,-1.516896,54.522557,E01012343,Shoplifting
18/08/2019,-1.506838,54.523829,E01012343,Vehicle crime
16/08/2019,-1.522881,54.523318,E01012343,Vehicle crime
15/08/2019,-1.522881,54.523318,E01012343,Vehicle crime
14/08/2019,-1.506838,54.523829,E01012343,Vehicle crime
30/08/2019,-1.577207,54.527411,E01012315,Vehicle crime
12/08/2019,-1.577686,54.525948,E01012315,Vehicle crime
30/08/2019,-1.568605,54.522582,E01012316,Burglary
15/08/2019,-1.569849,54.526244,E01012316,Vehicle crime
11/08/2019,-1.565732,54.526868,E01012316,Vehicle crime
16/08/2019,-1.570871,54.530463,E01012316,Vehicle crime
08/08/2019,-1.575487,54.515983,E01012360,Burglary
16/08/2019,-1.574001,54.519267,E01012360,Vehicle crime
11/08/2019,-1.568884,54.521046,E01012360,Vehicle crime
28/08/2019,-1.590309,54.519773,E01012337,Burglary
19/08/2019,-1.585101,54.526073,E01012337,Vehicle crime
08/08/2019,-1.576745,54.53176,E01012347,Burglary
18/08/2019,-1.596308,54.527108,E01012348,Burglary
18/08/2019,-1.570692,54.50777,E01012361,Burglary
01/08/2019,-1.601068,54.519036,E01012361,Vehicle crime
25/08/2019,-1.542821,54.522514,E01012304,Burglary
13/08/2019,-1.53928,54.522798,E01012304,Burglary
12/08/2019,-1.54173,54.523319,E01012304,Burglary
23/08/2019,-1.539814,54.524741,E01012304,Theft from the person
24/08/2019,-1.54173,54.523319,E01012304,Vehicle crime
29/08/2019,-1.544175,54.521612,E01012305,Burglary
02/08/2019,-1.544175,54.521612,E01012305,Burglary
18/08/2019,-1.544653,54.520319,E01012305,Shoplifting
02/08/2019,-1.544653,54.520319,E01012305,Shoplifting
23/08/2019,-1.544653,54.520319,E01012305,Shoplifting
07/08/2019,-1.544653,54.520319,E01012305,Shoplifting
24/08/2019,-1.544653,54.520319,E01012305,Shoplifting
28/08/2019,-1.544653,54.520319,E01012305,Shoplifting
14/08/2019,-1.544653,54.520319,E01012305,Shoplifting
23/08/2019,-1.539853,54.521245,E01012305,Vehicle crime
23/08/2019,-1.53685,54.523175,E01012306,Burglary
07/08/2019,-1.532343,54.521387,E01012306,Burglary
29/08/2019,-1.538499,54.522121,E01012306,Burglary
13/08/2019,-1.541627,54.514583,E01012340,Burglary
18/08/2019,-1.525577,54.512032,E01012318,Burglary
23/08/2019,-1.527719,54.51249,E01012318,Shoplifting
08/08/2019,-1.52459,54.513197,E01012318,Vehicle crime
11/08/2019,-1.522126,54.512621,E01012318,Vehicle crime
16/08/2019,-1.521324,54.517785,E01012319,Burglary
08/08/2019,-1.525201,54.517809,E01012319,Vehicle crime
20/08/2019,-1.522557,54.520711,E01012319,Vehicle crime
13/08/2019,-1.551493,54.520633,E01012356,Burglary
14/08/2019,-1.552058,54.519835,E01012356,Burglary
21/08/2019,-1.558125,54.520217,E01012356,Burglary
15/08/2019,-1.557454,54.520861,E01012356,Shoplifting
19/08/2019,-1.554079,54.521478,E01012356,Theft from the person
01/08/2019,-1.556139,54.518169,E01012356,Vehicle crime
01/08/2019,-1.551493,54.520633,E01012356,Vehicle crime
18/08/2019,-1.550229,54.517572,E01012357,Burglary
17/08/2019,-1.549718,54.519062,E01012357,Burglary
30/08/2019,-1.558813,54.513749,E01012358,Vehicle crime
22/08/2019,-1.561847,54.517417,E01012358,Vehicle crime
11/08/2019,-1.556014,54.508292,E01012359,Vehicle crime
19/08/2019,-1.531027,54.486557,E01012339,Vehicle crime
24/08/2019,-1.475738,54.503271,E01012344,Burglary
02/08/2019,-1.467627,54.514235,E01012344,Vehicle crime
05/08/2019,-1.473033,54.521494,E01012346,Burglary
04/08/2019,-1.466274,54.517312,E01012346,Burglary
05/08/2019,-1.572932,54.880177,E01008173,Vehicle crime
02/08/2019,-1.575215,54.879467,E01008173,Vehicle crime
15/08/2019,-1.575215,54.879467,E01008173,Vehicle crime
16/08/2019,-1.672348,54.534123,E01027759,Vehicle crime
17/08/2019,-1.457831,54.840546,E01008714,Vehicle crime
29/10/2019,-1.730502,54.906366,E01020634,Burglary
25/10/2019,-1.740027,54.90706,E01020634,Shoplifting
01/10/2019,-1.740027,54.90706,E01020634,Shoplifting
20/10/2019,-1.740027,54.90706,E01020634,Shoplifting
04/10/2019,-1.740027,54.90706,E01020634,Shoplifting
10/10/2019,-1.740027,54.90706,E01020634,Shoplifting
09/10/2019,-1.758426,54.879223,E01020654,Burglary
13/10/2019,-1.708553,54.894264,E01020676,Burglary
24/10/2019,-1.593877,54.885129,E01020614,Vehicle crime
22/10/2019,-1.613022,54.886413,E01020622,Burglary
30/10/2019,-1.611105,54.88638,E01020623,Burglary
02/10/2019,-1.820832,54.896396,E01020655,Burglary
11/10/2019,-1.829587,54.879595,E01020657,Burglary
11/10/2019,-1.702807,54.867795,E01020661,Burglary
13/10/2019,-1.695416,54.870562,E01020661,Shoplifting
02/10/2019,-1.698966,54.868864,E01020661,Shoplifting
13/10/2019,-1.698985,54.870463,E01020661,Shoplifting
02/10/2019,-1.701041,54.868491,E01020661,Shoplifting
21/10/2019,-1.698985,54.870463,E01020661,Shoplifting
19/10/2019,-1.702807,54.867795,E01020661,Shoplifting
04/10/2019,-1.701041,54.868491,E01020661,Shoplifting
13/10/2019,-1.695416,54.870562,E01020661,Shoplifting
25/10/2019,-1.701041,54.868491,E01020661,Shoplifting
14/10/2019,-1.701041,54.868491,E01020661,Shoplifting
19/10/2019,-1.701041,54.868491,E01020661,Shoplifting
01/10/2019,-1.701041,54.868491,E01020661,Shoplifting
19/10/2019,-1.701041,54.868491,E01020661,Shoplifting
02/10/2019,-1.701041,54.868491,E01020661,Shoplifting
17/10/2019,-1.698985,54.870463,E01020661,Shoplifting
02/10/2019,-1.698641,54.874911,E01020661,Vehicle crime
24/10/2019,-1.697865,54.876517,E01020661,Vehicle crime
22/10/2019,-1.697608,54.877505,E01020661,Vehicle crime
03/10/2019,-1.697608,54.877505,E01020661,Vehicle crime
02/10/2019,-1.692867,54.875966,E01020662,Vehicle crime
06/10/2019,-1.688555,54.881292,E01020663,Burglary
28/10/2019,-1.696498,54.880072,E01020663,Vehicle crime
02/10/2019,-1.694575,54.88084,E01020663,Vehicle crime
26/10/2019,-1.6738,54.87295,E01020674,Theft from the person
23/10/2019,-1.677206,54.86985,E01020674,Vehicle crime
27/10/2019,-1.70461,54.876929,E01020678,Shoplifting
10/10/2019,-1.707924,54.875598,E01020678,Vehicle crime
21/10/2019,-1.711547,54.87886,E01020678,Vehicle crime
15/10/2019,-1.70461,54.876929,E01020678,Vehicle crime
15/10/2019,-1.636754,54.863149,E01020606,Burglary
20/10/2019,-1.637885,54.863835,E01020606,Burglary
16/10/2019,-1.636754,54.863149,E01020606,Burglary
11/10/2019,-1.637885,54.863835,E01020606,Burglary
30/10/2019,-1.641244,54.871493,E01020606,Vehicle crime
12/10/2019,-1.605332,54.874158,E01020615,Vehicle crime
09/10/2019,-1.609998,54.871828,E01020616,Burglary
19/10/2019,-1.608631,54.873046,E01020616,Shoplifting
28/10/2019,-1.608631,54.873046,E01020616,Shoplifting
26/10/2019,-1.608631,54.873046,E01020616,Shoplifting
18/10/2019,-1.608631,54.873046,E01020616,Shoplifting
16/10/2019,-1.608631,54.873046,E01020616,Shoplifting
25/10/2019,-1.617122,54.873189,E01020617,Burglary
12/10/2019,-1.638486,54.871574,E01020617,Burglary
15/10/2019,-1.737644,54.860964,E01020626,Burglary
07/10/2019,-1.743289,54.862594,E01020638,Vehicle crime
21/10/2019,-1.744976,54.864305,E01020639,Burglary
09/10/2019,-1.749696,54.85939,E01020639,Vehicle crime
03/10/2019,-1.751342,54.87538,E01020653,Burglary
11/10/2019,-1.58348,54.862412,E01020597,Shoplifting
13/10/2019,-1.58348,54.862412,E01020597,Shoplifting
28/10/2019,-1.575097,54.859552,E01020598,Burglary
27/10/2019,-1.57532,54.863507,E01020598,Burglary
03/10/2019,-1.576365,54.85899,E01020598,Shoplifting
01/10/2019,-1.576365,54.85899,E01020598,Shoplifting
15/10/2019,-1.572989,54.859994,E01020598,Shoplifting
20/10/2019,-1.576365,54.85899,E01020598,Shoplifting
11/10/2019,-1.576365,54.85899,E01020598,Shoplifting
27/10/2019,-1.569048,54.861463,E01020598,Shoplifting
09/10/2019,-1.576365,54.85899,E01020598,Shoplifting
02/10/2019,-1.576365,54.85899,E01020598,Shoplifting
17/10/2019,-1.572989,54.859994,E01020598,Shoplifting
07/10/2019,-1.576365,54.85899,E01020598,Shoplifting
19/10/2019,-1.572989,54.859994,E01020598,Shoplifting
02/10/2019,-1.569048,54.861463,E01020598,Shoplifting
23/10/2019,-1.569048,54.861463,E01020598,Shoplifting
27/10/2019,-1.569048,54.861463,E01020598,Shoplifting
05/10/2019,-1.569048,54.861463,E01020598,Shoplifting
03/10/2019,-1.572989,54.859994,E01020598,Shoplifting
01/10/2019,-1.576365,54.85899,E01020598,Shoplifting
21/10/2019,-1.564264,54.880371,E01020611,Burglary
19/10/2019,-1.576093,54.877457,E01020611,Burglary
18/10/2019,-1.569848,54.877048,E01020611,Vehicle crime
19/10/2019,-1.576093,54.877457,E01020611,Vehicle crime
05/10/2019,-1.564264,54.880371,E01020611,Vehicle crime
03/10/2019,-1.576093,54.877457,E01020611,Vehicle crime
26/10/2019,-1.573306,54.865459,E01020612,Burglary
14/10/2019,-1.575232,54.871891,E01020612,Vehicle crime
25/10/2019,-1.681004,54.868377,E01020647,Vehicle crime
01/10/2019,-1.71762,54.86402,E01020624,Burglary
27/10/2019,-1.721667,54.862214,E01020624,Burglary
23/10/2019,-1.724795,54.86046,E01020624,Burglary
24/10/2019,-1.726127,54.859339,E01020624,Burglary
12/10/2019,-1.726127,54.859339,E01020624,Burglary
04/10/2019,-1.726127,54.859339,E01020624,Burglary
30/10/2019,-1.723991,54.859622,E01020624,Vehicle crime
26/10/2019,-1.736909,54.856613,E01020625,Shoplifting
08/10/2019,-1.736909,54.856613,E01020625,Shoplifting
30/10/2019,-1.736909,54.856613,E01020625,Shoplifting
24/10/2019,-1.736075,54.855524,E01020625,Theft from the person
16/10/2019,-1.707978,54.865866,E01020670,Shoplifting
14/10/2019,-1.709251,54.860001,E01020671,Burglary
18/10/2019,-1.705657,54.861592,E01020671,Shoplifting
07/10/2019,-1.705657,54.861592,E01020671,Shoplifting
08/10/2019,-1.705657,54.861592,E01020671,Shoplifting
26/10/2019,-1.704523,54.852567,E01020672,Burglary
03/10/2019,-1.828898,54.850981,E01020640,Shoplifting
20/10/2019,-1.834574,54.849264,E01020640,Shoplifting
23/10/2019,-1.834574,54.849264,E01020640,Shoplifting
30/10/2019,-1.834574,54.849264,E01020640,Shoplifting
20/10/2019,-1.83071,54.845916,E01020640,Vehicle crime
19/10/2019,-1.83264,54.857457,E01020641,Burglary
30/10/2019,-1.831976,54.856198,E01020642,Vehicle crime
08/10/2019,-1.832459,54.852262,E01020643,Burglary
27/10/2019,-1.833003,54.852578,E01020643,Burglary
03/10/2019,-1.832459,54.852262,E01020643,Burglary
05/10/2019,-1.83384,54.853459,E01020643,Burglary
23/10/2019,-1.83197,54.853708,E01020643,Burglary
14/10/2019,-1.831895,54.853097,E01020643,Shoplifting
06/10/2019,-1.832459,54.852262,E01020643,Shoplifting
28/10/2019,-1.833003,54.852578,E01020643,Shoplifting
13/10/2019,-1.831895,54.853097,E01020643,Shoplifting
09/10/2019,-1.83384,54.853459,E01020643,Shoplifting
17/10/2019,-1.83384,54.853459,E01020643,Shoplifting
04/10/2019,-1.581739,54.85749,E01020592,Burglary
27/10/2019,-1.584433,54.856026,E01020592,Burglary
09/10/2019,-1.587012,54.855172,E01020592,Burglary
24/10/2019,-1.580554,54.854593,E01020593,Burglary
21/10/2019,-1.577516,54.856155,E01020593,Burglary
05/10/2019,-1.577314,54.85761,E01020593,Burglary
01/10/2019,-1.577314,54.85761,E01020593,Burglary
28/10/2019,-1.575076,54.857153,E01020593,Shoplifting
13/10/2019,-1.575065,54.858168,E01020593,Shoplifting
18/10/2019,-1.575091,54.857153,E01020593,Shoplifting
02/10/2019,-1.575091,54.857153,E01020593,Shoplifting
04/10/2019,-1.575091,54.857153,E01020593,Shoplifting
09/10/2019,-1.575065,54.858168,E01020593,Shoplifting
23/10/2019,-1.575559,54.8556,E01020593,Shoplifting
26/10/2019,-1.575091,54.857153,E01020593,Shoplifting
15/10/2019,-1.575091,54.857153,E01020593,Shoplifting
28/10/2019,-1.580554,54.854593,E01020593,Shoplifting
10/10/2019,-1.575065,54.858168,E01020593,Shoplifting
22/10/2019,-1.575459,54.857774,E01020593,Shoplifting
27/10/2019,-1.583722,54.849517,E01020599,Burglary
05/10/2019,-1.580617,54.85001,E01020599,Shoplifting
22/10/2019,-1.580617,54.85001,E01020599,Vehicle crime
15/10/2019,-1.589818,54.853474,E01020602,Burglary
08/10/2019,-1.586097,54.850226,E01020602,Burglary
03/10/2019,-1.609822,54.85779,E01020618,Theft from the person
05/10/2019,-1.611271,54.857714,E01020618,Vehicle crime
24/10/2019,-1.830295,54.84099,E01020650,Burglary
13/10/2019,-1.81215,54.832031,E01020651,Burglary
15/10/2019,-1.81751,54.841179,E01020651,Burglary
15/10/2019,-1.814221,54.848875,E01020652,Burglary
13/10/2019,-1.806616,54.859575,E01020668,Shoplifting
10/10/2019,-1.806616,54.859575,E01020668,Shoplifting
10/10/2019,-1.806616,54.859575,E01020668,Shoplifting
24/10/2019,-1.806616,54.859575,E01020668,Shoplifting
26/10/2019,-1.806616,54.859575,E01020668,Shoplifting
03/10/2019,-1.809429,54.861089,E01020668,Vehicle crime
26/10/2019,-1.805768,54.861074,E01020668,Vehicle crime
09/10/2019,-1.794146,54.861208,E01020669,Burglary
01/10/2019,-1.803827,54.863012,E01020669,Burglary
18/10/2019,-1.571964,54.850923,E01020594,Burglary
12/10/2019,-1.572772,54.852526,E01020594,Burglary
12/10/2019,-1.576492,54.851352,E01020594,Burglary
22/10/2019,-1.57559,54.849696,E01020594,Burglary
14/10/2019,-1.575884,54.848421,E01020594,Vehicle crime
09/10/2019,-1.572817,54.857172,E01020595,Burglary
02/10/2019,-1.566732,54.852289,E01020595,Burglary
05/10/2019,-1.572817,54.857172,E01020595,Burglary
09/10/2019,-1.573071,54.85666,E01020595,Burglary
18/10/2019,-1.573855,54.856196,E01020595,Burglary
23/10/2019,-1.572817,54.857172,E01020595,Shoplifting
11/10/2019,-1.572817,54.857172,E01020595,Shoplifting
14/10/2019,-1.593598,54.84619,E01020603,Burglary
23/10/2019,-1.600072,54.849815,E01020605,Theft from the person
24/10/2019,-1.85769,54.857057,E01020631,Vehicle crime
30/10/2019,-1.88141,54.831687,E01020637,Burglary
24/10/2019,-1.874053,54.834636,E01020637,Vehicle crime
23/10/2019,-1.854098,54.846629,E01020644,Burglary
20/10/2019,-1.50731,54.846059,E01020590,Shoplifting
05/10/2019,-1.509205,54.846489,E01020590,Vehicle crime
21/10/2019,-1.544512,54.865606,E01020591,Burglary
19/10/2019,-1.544512,54.865606,E01020591,Burglary
01/10/2019,-1.520869,54.854399,E01020591,Burglary
10/10/2019,-1.514332,54.859154,E01020591,Burglary
18/10/2019,-1.547818,54.836035,E01020608,Vehicle crime
13/10/2019,-1.544302,54.837244,E01020609,Burglary
01/10/2019,-1.53987,54.84226,E01020609,Burglary
09/10/2019,-1.544302,54.837244,E01020609,Shoplifting
02/10/2019,-1.547739,54.834777,E01020610,Vehicle crime
27/10/2019,-1.363513,54.831048,E01020750,Burglary
28/10/2019,-1.365928,54.831897,E01020750,Shoplifting
15/10/2019,-1.368918,54.830798,E01020750,Vehicle crime
02/10/2019,-1.370709,54.830771,E01020750,Vehicle crime
11/10/2019,-1.384999,54.843075,E01020786,Burglary
20/10/2019,-1.374943,54.843905,E01020786,Vehicle crime
13/10/2019,-1.372548,54.836649,E01020787,Vehicle crime
22/10/2019,-1.341902,54.842751,E01033163,Vehicle crime
12/10/2019,-1.368645,54.839325,E01033202,Shoplifting
29/10/2019,-1.36949,54.843041,E01033202,Vehicle crime
05/10/2019,-1.342863,54.835369,E01020740,Vehicle crime
22/10/2019,-1.333458,54.831669,E01020741,Burglary
05/10/2019,-1.335949,54.829706,E01020742,Burglary
01/10/2019,-1.332859,54.830183,E01020742,Vehicle crime
20/10/2019,-1.335223,54.836999,E01020784,Burglary
07/10/2019,-1.332132,54.837449,E01020784,Burglary
06/10/2019,-1.332316,54.836668,E01020784,Burglary
14/10/2019,-1.333872,54.838636,E01020784,Shoplifting
06/10/2019,-1.332316,54.836668,E01020784,Shoplifting
07/10/2019,-1.331697,54.834607,E01020784,Shoplifting
09/10/2019,-1.331697,54.834607,E01020784,Shoplifting
01/10/2019,-1.333457,54.837366,E01020784,Shoplifting
23/10/2019,-1.332316,54.836668,E01020784,Shoplifting
21/10/2019,-1.332805,54.839133,E01020784,Shoplifting
14/10/2019,-1.332316,54.836668,E01020784,Shoplifting
07/10/2019,-1.332462,54.836355,E01020784,Shoplifting
21/10/2019,-1.332316,54.836668,E01020784,Shoplifting
21/10/2019,-1.332316,54.836668,E01020784,Shoplifting
25/10/2019,-1.333457,54.837366,E01020784,Shoplifting
06/10/2019,-1.332462,54.836355,E01020784,Shoplifting
29/10/2019,-1.332316,54.836668,E01020784,Shoplifting
16/10/2019,-1.332316,54.836668,E01020784,Shoplifting
17/10/2019,-1.332316,54.836668,E01020784,Shoplifting
10/10/2019,-1.333872,54.838636,E01020784,Shoplifting
29/10/2019,-1.332316,54.836668,E01020784,Shoplifting
18/10/2019,-1.331697,54.834607,E01020784,Vehicle crime
28/10/2019,-1.357552,54.83489,E01020747,Shoplifting
30/10/2019,-1.386146,54.821882,E01020773,Burglary
26/10/2019,-1.383438,54.820853,E01020773,Burglary
06/10/2019,-1.38471,54.821138,E01020773,Burglary
20/10/2019,-1.381057,54.820867,E01020773,Vehicle crime
07/10/2019,-1.375794,54.822027,E01020773,Vehicle crime
04/10/2019,-1.397136,54.818594,E01020775,Vehicle crime
07/10/2019,-1.609007,54.845387,E01020604,Vehicle crime
19/10/2019,-1.600735,54.823639,E01020607,Burglary
24/10/2019,-1.63227,54.821717,E01020619,Burglary
15/10/2019,-1.632585,54.822958,E01020620,Burglary
07/10/2019,-1.627386,54.819644,E01020620,Shoplifting
02/10/2019,-1.627386,54.819644,E01020620,Shoplifting
18/10/2019,-1.627386,54.819644,E01020620,Shoplifting
28/10/2019,-1.627386,54.819644,E01020620,Shoplifting
29/10/2019,-1.632585,54.822958,E01020620,Vehicle crime
26/10/2019,-1.620011,54.817815,E01020621,Vehicle crime
15/10/2019,-1.704366,54.831421,E01020633,Burglary
11/10/2019,-1.70625,54.82926,E01020633,Vehicle crime
05/10/2019,-1.710784,54.82423,E01020633,Vehicle crime
28/10/2019,-1.743333,54.806438,E01020664,Burglary
11/10/2019,-1.732694,54.841525,E01020664,Burglary
15/10/2019,-1.838731,54.810493,E01020664,Vehicle crime
24/10/2019,-1.751563,54.824257,E01020666,Burglary
04/10/2019,-1.403832,54.816245,E01020776,Burglary
08/10/2019,-1.396294,54.817673,E01020776,Burglary
03/10/2019,-1.409697,54.816355,E01020776,Vehicle crime
17/10/2019,-1.3876,54.814241,E01033161,Burglary
28/10/2019,-1.386151,54.81542,E01033161,Burglary
27/10/2019,-1.361734,54.813542,E01033161,Burglary
08/10/2019,-1.361734,54.813542,E01033161,Burglary
19/10/2019,-1.361734,54.813542,E01033161,Shoplifting
05/10/2019,-1.374338,54.814542,E01033161,Shoplifting
16/10/2019,-1.383895,54.817422,E01033198,Shoplifting
29/10/2019,-1.383895,54.817422,E01033198,Shoplifting
13/10/2019,-1.383895,54.817422,E01033198,Shoplifting
26/10/2019,-1.383895,54.817422,E01033198,Shoplifting
13/10/2019,-1.383895,54.817422,E01033198,Shoplifting
19/10/2019,-1.383895,54.817422,E01033198,Shoplifting
20/10/2019,-1.383895,54.817422,E01033198,Shoplifting
14/10/2019,-1.383895,54.817422,E01033198,Shoplifting
17/10/2019,-1.383895,54.817422,E01033198,Shoplifting
29/10/2019,-1.389117,54.816864,E01033198,Vehicle crime
02/10/2019,-1.385223,54.818076,E01033198,Vehicle crime
23/10/2019,-1.419576,54.804576,E01033206,Burglary
04/10/2019,-1.411773,54.800863,E01033206,Burglary
10/10/2019,-1.407672,54.799468,E01033206,Shoplifting
09/10/2019,-1.410971,54.798271,E01033206,Vehicle crime
27/10/2019,-1.577345,54.803952,E01020709,Burglary
16/10/2019,-1.581064,54.80684,E01020709,Shoplifting
05/10/2019,-1.581064,54.80684,E01020709,Shoplifting
07/10/2019,-1.581064,54.80684,E01020709,Shoplifting
28/10/2019,-1.581064,54.80684,E01020709,Shoplifting
08/10/2019,-1.581064,54.80684,E01020709,Shoplifting
04/10/2019,-1.580318,54.806757,E01020709,Shoplifting
07/10/2019,-1.576449,54.806321,E01020709,Shoplifting
05/10/2019,-1.581064,54.80684,E01020709,Shoplifting
28/10/2019,-1.581064,54.80684,E01020709,Shoplifting
30/10/2019,-1.580318,54.806757,E01020709,Shoplifting
09/10/2019,-1.566974,54.803457,E01020717,Shoplifting
11/10/2019,-1.592656,54.792825,E01020708,Shoplifting
14/10/2019,-1.592079,54.803786,E01020710,Vehicle crime
10/10/2019,-1.584602,54.795601,E01020711,Burglary
22/10/2019,-1.58892,54.794627,E01020711,Vehicle crime
21/10/2019,-1.573886,54.798539,E01020720,Shoplifting
06/10/2019,-1.573886,54.798539,E01020720,Shoplifting
26/10/2019,-1.572491,54.795164,E01020720,Vehicle crime
12/10/2019,-1.774837,54.792374,E01020646,Burglary
17/10/2019,-1.709155,54.77587,E01020646,Vehicle crime
26/10/2019,-1.766158,54.768273,E01020646,Vehicle crime
10/10/2019,-1.674505,54.798904,E01020659,Shoplifting
18/10/2019,-1.674505,54.798904,E01020659,Shoplifting
11/10/2019,-1.674505,54.798904,E01020659,Shoplifting
20/10/2019,-1.334117,54.790649,E01020751,Vehicle crime
20/10/2019,-1.324799,54.788908,E01020752,Burglary
11/10/2019,-1.323276,54.788827,E01020752,Burglary
19/10/2019,-1.324799,54.788908,E01020752,Shoplifting
18/10/2019,-1.324799,54.788908,E01020752,Shoplifting
15/10/2019,-1.324799,54.788908,E01020752,Shoplifting
01/10/2019,-1.329524,54.788116,E01020752,Shoplifting
22/10/2019,-1.329524,54.788116,E01020752,Shoplifting
10/10/2019,-1.324799,54.788908,E01020752,Shoplifting
23/10/2019,-1.324799,54.788908,E01020752,Shoplifting
26/10/2019,-1.324799,54.788908,E01020752,Shoplifting
